text	label
Symocel esengi etumbu soki CENI ebimisi bilembo te lolenge esengeli	rdc
VOA60 Lingala 8 mai 2021	bokolongono / santé / medecine
Bato babale bazwami na COVID-19 na Matadi	bokolongono / santé / medecine
Valery Giscard d’Estaing awei na mibu 94	politiki / politique
Kinshasa ekozanga mayi ya komela ntango ya ba feti (Syndicat Régideso)	rdc
Bakeli mibeko 338 balaki kotikala nsima na Kabila na Kingakati	politiki / politique
Minganga misatu ya RDC bakangami mpo na liwa ya moye ya Cameroun na Butembo	rdc
Leila Zerrougui na Tshisekedi basololi nsima na mbela ya Guterres	politiki / politique
Bakambi ya bituka bapesi ndingisa te na botamboli	politiki / politique
Cour ya cassation ekopesa eyano na Kamerhe na 48 heures mpo na bobimisami na ye	justice
Idriss Deby na Tshisekedi bayokani te mpo mboka eye ekozala membre ya Conseil ya sécurité ya ONU	politiki / politique
Balandi ya Kamerhe basengi bobimisami na ye lokolo bato basusu baye batikami	justice
“Sheka” to Ntabo Ntaberi akatelami boloko ya libela mpe batomboki basusu ya NDC mibu	justice
Tshisekedi alaki kosunga balobi mbisi koleyisa bana RDC na Kinkole [TOTALA]	politiki / politique
Moyi Biélorussie Aleksandr Zingman atikami mposo mibale nsima na kokangama na Loano	bokengi / securite
Motango ya babeli ba kintuntu mokiti na Beni	bokolongono / santé / medecine
"""Bandeko bakeli mibeko ba Grand-Kivu, bobima na mangomba ya basima minduki!"" (Prés. Ass. Nat. Mboso)"	bokengi / securite
Ba civiles 6 na ba rangers 12 bakufi na bitumba na parc ya Virunga	bokengi / securite
Baiike na Assemblée nationale basengi botikami ya député Mamba	justice
Tshisekedi azelami na Bruxelles	rdc
Tshisekedi apesi losako ya suka na Lugi Gizenga	politiki / politique
Tshisekedi azongisi boyokani na Belgique	rdc
Moyi RDC Julienne Lusenge kati na basi ba mpiko na molongo [TOTOLA]	politiki / politique
VOA60 Lingala 7 juin 2021	bokengi / securite
VOA60 Lingala 9 avril 2020	justice
Bakata Katanga bakotaki na bibundeli na Lubumbashi	bokengi / securite
Boyokani mpo na mibembo mya mpepo kati Washington na Brazzaville bokoti o’mosala	politiki / politique
Rougeole/Kintuntu ezali koboma koleka Ebola	rdc
"""Bakata Katanga"" bafundami na koboma mokonzi ya ANR na Pweto"	rdc
Mampinga ma Tchad masakolaki ete mabomi batomboki koleka 300 yambo na liwa ya Idriss Deby	bokengi / securite
"Nini koyeba mpo etali ""état de siège"""	bokengi / securite
Ilunga Ilunkamba alobi gouvernement, kala te	rdc
Bintou Keïta asololi na Kabila na Kashamata	politiki / politique
Vital Kamerhe abengisami lisusu mercredi na parquet	justice
Gentiny Ngobila aboyi botamboli ya Lamuka le 30 juin	rdc
VOA60 Lingala 14 mai 2021	politiki / politique
Ibrahim Kabila atindami na parquet	justice
Nsima na etumbu ya liwa na ba musulmans 30, Charles Mbutambutu asengi COMICO koyokona	justice
Bayi Bundu dia Mayalan babale mpe 2 policiers bakufi na bitumba na Kisantu	bokengi / securite
32 mangomba ya basimba minduki bandimi cessez-le-feu na Sud-Kivu	rdc
Mabele maninganaki na etando ya Kivu	bokengi / securite
Mofundami ya misato na liwa ya ba experts ya ONU akufi	rdc
VOA60 Lingala 19 janvier 2021	bokengi / securite
Jeanine Mabunda atikali candidate unique mpo na kokamba Assemblée nationale	rdc
Bato zomi babomami na ba ADF na Kokola, na Beni	rdc
COVID-19: Ba nganda, b'ekala na ba boîtes de nuit ekangami mikolo 15 na mokano ya Tshisekedi	bokolongono / santé / medecine
Ba Congolais batamboli na Washington DC mpo na kopamela bobomi na Minembwe mpe na est (TOTALA)	politiki / politique
Planification familiale to lolenge ya kokabola mabota	bokolongono / santé / medecine
CENCO esengi mbulamatari na MONUSCO kosilisa bitumba na Beni mpe Minembwe	rdc
Mabunda asengi na comité des sages ya Ass. nat. kolandela likambo na kaniaka ya ba députés	politiki / politique
Bakangami 35 bakimi boloko ya Ilebo na Kasaï	bokengi / securite
Nzoto ya nkondo Attanasia ntoma ya Italie ememami na mboka na ye (TOTALA)	bokengi / securite
Mbano ya COVID-19 na ndako ya kopema ya ba mpaka to bakolo	bokolongono / santé / medecine
Minstre Sele Yalaguli afundi SG ya UDPS na Paquet ya Matete, Augustin Kabuya alobi eza maseki	politiki / politique
Bobomami ya Yumbi: HRW esengi bakonzi ya RDC bosembo	rdc
Bemba ayebisi Tshisekedi akopesa ye maboko	politiki / politique
Ministère ya Intérieur ebwakisi Kabund lokola président a.i. ya UDPS	politiki / politique
RDC ezali komilengele mpo na kozongisa ba Congolais bakangami libanda mpo na COVID19	bokolongono / santé / medecine
Sango ya le 1e août 2019 na 16h TU na VOA Lingala	rdc
"Jean-Félix Senga alobi ""Dynamique pour la vérité des urnes"" esengi légitimité etunama na peuple"	politiki / politique
Egypte, Ethiopie na Sudan bazo'luka eyano na Kinshasa na matata ya barrage Renaissance na ebale ya Nil	politiki / politique
FCC epameli boluki majorité mosusu na kosomba ba députés mpe esengi maponami masusu	politiki / politique
VOA60 Lingala 24 novembre 2020	justice
Mokambi ya police ya Kinshasa alobi parquet ewangani ete ebengisi Fayulu na Ngoy	justice
Amerika ezali komema bitumba na kaniaka na RDC na bozindo	politiki / politique
VOA60 Lingala 26 janvier 2021	politiki / politique
"Ne Muanda Nsemi alobi akomi ""président"" ya mboka"	rdc
Bosco Ntaganda azwi etumbu ya mibu 30 na boloko	rdc
Eteni Longondo akanisi kino le 17 novembre RDC ekokisala Ebola esili na Equateur (TOTATLA)	bokolongono / santé / medecine
Ba Bareas bakweyisi ba Leopards na 8e de finales	rdc
Couvre-feu elongwe na bituka bizali na COVID-19 mingi te mpe ekomi 22h-4h na Kinshasa	bokolongono / santé / medecine
Sango ya le 18 juillet na 16h TU na VOA Lingala	rdc
Gims ayanoli na VOA Lingala yambo na concert na ye na stade de France	rdc
Bokomi ya Moïse Katumbi na Goma (Bilili)	rdc
CENCO ekutanaki na Fayulu (TOTALA)	politiki / politique
Ba candidats balongolami na maponami ya Bureau définitif ya Assemblée nationale batomboki (Gatrien Iracan)	politiki / politique
"Ba FDLR bapameli ""boyokani ya nkuku"" kati na Tshisekedi na Kagame"	rdc
"TOTALA : Lisikulu ya Tshisekedi kosala ""état de siège"" mpo na Nord-Kivu na Sud"	politiki / politique
PM Sama Lukonde alaki ete bokengi nde moko na makambo ma liboso	politiki / politique
VOA60 Lingala 1er janvier 2020	politiki / politique
VOA60 Lingala 14 mars 2020	rdc
Bakambi ba bituka na ndelo kati na RDC na Angola bayokani kotia bisika ya mobongo	politiki / politique
Kagame, Sassou, Lourenço na Touadera basengi ete bato bazali kosala mobulu na RCA batindama na bazuzi	bokengi / securite
Sama Lukonde akutani na Tshisekedi mpe alaki botiami ya mbulamatari kali mingi te	politiki / politique
Ensemble esengi botosi ya Code minier mpo etali bokengi	rdc
Matanga mpo na Idriss Deby na Congo-Brazzaville mpe na RDC vendredi	politiki / politique
General Electric ya USA eyokani na mbulamatari mpo na ba projets ya pene 1,8 milliards $	rdc
PGR Kabange asengi etumbu mpo na kopesa baponi biloko ntango na maponami	rdc
VOA60 Lingala ya le 21 février 2020 (Totala)	rdc
"Tshisekedi na Macron basololi mpo na bokutani bwa ""One Planet"" mpe Centrafrique"	politiki / politique
Cour ya cassation eboyi kobimisa Kamerhe	justice
Ndenge bato batambolaki mpo na koboya Malond	politiki / politique
Sango ya le 14 mai 2019 na VOA Lingala	rdc
Dr. Eteni Longondo alimboli soki RDC ekomi wapi na COVID-19 [TOTALA]	bokolongono / santé / medecine
Tshisekedi asoli na bakambi ya mampinga, bokengi mpe migration mpo na est	rdc
MLC esengi mbulamatari kozwa mokumba ya bokengi na est	politiki / politique
VOA60 Lingala 17 novembre 2020	politiki / politique
Volcan Nyiragongo: Bavandi mingi ya Goma batiki engumba	bokengi / securite
72% ya bana balongi na Exetat na Kinshasa	rdc
VOA60 Lingala 15 juillet 2020	justice
Bokutani ya Tshisekedi na Pompeo na Washington (Vidéo)	rdc
Moto ya misato azwami na Ebola na Mwenga mpe ya yambo na Walikale	rdc
Tango Four atangami na boteki zamba na kobukaka mobeko	rdc
"ACAJ epameli projet ya ""Secrétariat ya ba présidents élus"" ya kala"	politiki / politique
PM Ilunga apameli VPM Kankonde mpo na likambo ya Matubuana	rdc
Jean-Michel Sama Lukonde Ministre wa yambo ya sika nde nani? [TOTALA]	politiki / politique
Examen d'Etat ebandi na Beni	rdc
"Mokambi ya ba ""Maï Maï Jackson"" afundama na koboma ba éco-gardes 19 akangami"	bokengi / securite
Koleka bato 2.000 bakufaki na bitumba na Ituri na 2020 mpe 6.000 na Beni wuto 2013 (CENCO)	politiki / politique
Milulu mya kondima elonga ya Biden mikatami mpo na eyoma ya balandi ba Trump na Congrès	politiki / politique
Etienne Tshisekedi, Héros national, Lucha esengi débat na parlement	rdc
"""Na Bozindo!"" Nationalité RD Congolaise: ""Exclusive to Irrëvocable?"""	bokengi / securite
Tshisekedi asengi bana ba Tchad babungisa te makasi Idriss Deby asalaki mpo ekolo ezala na bomoko	politiki / politique
Directeur administratif ya Maison civile ya Tshisekedi abwakami na Makala mpo na bato ba yawuli	bokengi / securite
Tshisekedi akani kotelemisa botiami ya Minembwe bo' commune (Vidéo)	politiki / politique
Moto ya yambo azwami na COVID-19 na Goma	bokolongono / santé / medecine
VOALingala 11 mai 2021	bokengi / securite
Franck Diongo alobi etumba ya kotelemela mbongwana ya Constituion nde mobandi	rdc
VOA60 lingala 9 avril 2021	politiki / politique
SADC endimi kokoba kopesa maboko na bitumba ya RDC	politiki / politique
Eyoma ya balandi ya Trump na milulu mya Congrès mpo na kondima elonga ya Biden	politiki / politique
VOA60 1er octobre 2020	justice
Molongi azwami nanu te kasi Biden azali se komata na Maponami ma mokonzi ya USA	politiki / politique
Na Bonzido! Ba mama baike ya USA basengi botiami na mosala ya rapport mamping ya ONU	justice
Bato 23 bazwami na Ebola na mikolo minei	rdc
Tshisekedi asakoli état de siège mpo na Nord-Kivu mpe na Ituri	bokengi / securite
VOA60 Lingala 17 avril 2021	politiki / politique
Bemba atikeli Muzito bokambi ya Lamuka	rdc
VOA60 Lingala 16 avril 2020	bokolongono / santé / medecine
Bana ya zuzi Yanyi basengi bosembo na liwa ya tata na bango	justice
Sassou andimami mpo na kopesa nkombo na présidentielle na ngambo ya majorité	politiki / politique
VOA60 Lingala 26 février 2021	politiki / politique
Sénateur Lola Kasanga awei nsima na ntango moke ya bokono	politiki / politique
DG ya OVD na ya SOCOC babimi boloko	justice
VOA Lingala 24 août 2020	politiki / politique
VOA60 Lingala 2 avril 2021	bokengi / securite
Washington Forum: Misala mizali kozela Tshisekedi na bokambi Union africaine	politiki / politique
VOA60 Lingala 2 janvier 2020	bokolongono / santé / medecine
PM Ilunga aboyi kozwa nyongo ya Banque centrale kasi akosalela bons du trésor	rdc
Ebola ezongi lisusu na Equateur	bokolongono / santé / medecine
Etude moko elobi hydroxychloroquine mpe chloroquine ezobikisa COVID19 te (Lancet)	bokolongono / santé / medecine
Député provincial Mike Mukebayi abimi boloko na Kinshasa	justice
Tshisekedi asakoli Etat d’urgence na RDC mpo na COVID-19	rdc
VOA60 Lingala 8 juin 2021	politiki / politique
VOA60 Lingala 7 mai 2021	bokengi / securite
FARDC elaki kobatela makoki ma bato kasi ekebisi baye bokotelemela yango na état d'urgence	bokengi / securite
COVID-19: Mokambi ya Task Force na RDC ayanoli na VOA Lingala	bokolongono / santé / medecine
VOA60 Lingala 12 juin 2020	justice
Biden azali kolonga na Georgia mpe Pennsylavania, ba états etikali lokola libaku lya suka ya Trump	politiki / politique
Basi batambolaki mpe basalaki matanga mpo na kosenga bokengi na Beni {TOTALA}	bokengi / securite
VOA60 Lingala 27 janvier 2021	politiki / politique
Ba banyamulenge batelemeli bobomani na bango	rdc
VOA60 Lingala 2 mai 2020	bokolongono / santé / medecine
Gombe ekangami	rdc
VOA60 Lingala 27 mai 2020	politiki / politique
Pene na bato mwambe bakufi na bokangami ya Ne Muanda Nsemi (Min. Intérieur)	bokengi / securite
Eyano ya Daniel Safu nsima na bozongisami na ye lokola député	rdc
"Police ya Kinshasa elobi ezuwi baye bakanga basi na taxi ""Ketch"""	rdc
Bondogwani ya matata kati na Trump na Biden	politiki / politique
VOA60 Lingala 10 mars 2020	rdc
VOA60 Lingala 28 mai 2021	bokengi / securite
Ba députés 305 ya FCC bakebisi kofunda na bazuzi baye balingi kosomba boko kati na bango	politiki / politique
Ville ya Beni na kati ya quarantaine	bokolongono / santé / medecine
Tshibala a suspendre ministre ya Affaires foncières	rdc
FARDC elobi ebomi ba ADF 22 mpe ekangi koleka 60 wuto état de siège ebanda na est ya mboka	bokengi / securite
VOA60 Lingala 5 janvier 2021	justice
VOA60 Lingala 13 janvier 2021	politiki / politique
CACH na FCC balobi Fayulu atika distraction	rdc
Idriss Deby akufi na masasi na mibu 68	politiki / politique
Ministre ya Défense ya RDC na ambassadeur ya Etats-Unis basololi mpo na formation ya FARDC na USA	bokengi / securite
VOA60 Lingala 8 janvier 2021	politiki / politique
Bato 210 babomaki na janvier na Est, kolanda KST	rdc
Police epanzaki botelemeli mpo kosenga bolengwi ya ntoma ya Rwanda na Kinshasa	politiki / politique
Biden alaki kosala na Union africaine ntango Tshisekedi azo'zwa bokambi na yango	politiki / politique
Bokolongo mpe bomoi : Syrose de foi	bokolongono / santé / medecine
Bosambisami bwa Kamerhe: Cour d'appel esangami kozela Cour ya cassation (Michel Moto)	justice
Ebola etikali urgence internationale mpo na sanza misatu	rdc
Lisikulu ya Katumbi na bokutani ya Ensemble na Lubumbashi (na Lingala)	rdc
VOA60 Lingala 9 juillet 2020	politiki / politique
Biteni ya mpepo moko bimonani na Kole, na Sankuru	rdc
Astronaute Robert Curbeam akaboli boyebi na ye na bilenge ya RDC	rdc
Nzoto ya nkondo Etienne Tshisekedi ekomi na Kinshasa	rdc
Mokanda ya Trump na Tshisekedi mpo na mibu 60 ya lipanda ya RDC	politiki / politique
Prefecture ya Brazzaville epekisaki botamboli mpo na kosenga bobimisami ya Mokoko na boloko	politiki / politique
PM Ilunga asengi na CACH na FCC babongisa ba listes na bango	rdc
"""Linu lya Lumumba"" likozongisama lisusu te le 21 juin na RDC"	politiki / politique
Moto moko akufi, tribunal mpe bureaux etumbami na mobulu ya bayi UDPS na Kasumbalesa	bokengi / securite
Procureur ya Matete atindi bolukiluki na esika nkunda ya bato ebele emonani na N'Sele (Kapiamba)	justice
Ba FARDC bakokolisa boyokani na mboka nzinga nzinga mpo na kobundisa ba ADF, FDLR mpe basusu	bokengi / securite
Trump apameli OMS mpo na kokamba malamu te bitumba na COVID-19	bokolongono / santé / medecine
Ntoma Châtaigner alobi UE ekokota makambo ya kati ya RDC kasi elingi boyokani (TOTALA)	politiki / politique
Lamuka epesi maboko na mbela ya botamboli ya ba mouvements citoyens le 19 juillet	politiki / politique
"""Plus l'état de siège durera de moins en moins la population l'acceptera"", prévient Fred Bauma/GEC"	bokengi / securite
Episkopo moko ya RDC abetami na bapaya bazali kosenga kolongwa na Afrique du Sud	rdc
"Fayulu : ""Union sacrée ezali kaka zemi ya mibale ya libala FCC-CACH"" [TOTALA]"	politiki / politique
FCC elobi CACH ebima na mbulamatari mpe elaki kokende na bazuzi [TOTALA]	politiki / politique
J-P Bemba alobeli mosala MLC esala mpo Congo ekoma esika ezali lelo	rdc
Mbulamatari asali boyokani ya kimya na FRPI na Ituri	rdc
Congo-Brazzaville esombaki 500 tonnes ya minduki na Azerbaidjan wuto 2015	bokengi / securite
Nzoto ya bawei 18 etiami o’lilita nsima na likama lya mine ya Kituga	bokengi / securite
Tshisekedi, Macron na bakonzi basusu ba Afrika basengi mangwele ma COVID-19 kosalamaka na Afrika	bokolongono / santé / medecine
Ba FARDC balakisi 36 ADF bakangi na Beni	rdc
Ibenge na Mulumbu balobi esengeli kozwa Madagascar na bokengi	rdc
Amnesty International epaleli Tshisekedi na kowangana bilaka ya kopesa bosembo na ba victimes ya bokonxi ya Kabila	justice
VOALingala 120 26 juin 2020	politiki / politique
Ba ADF babomi lisusu kolekabato 22 na Territoire ya Beni	bokengi / securite
FCC elobi esali oyo ekoki mpo bilongi ya sika bikota na gouvernement	rdc
VOA60 Lingala 19 août 2020	bokengi / securite
VOA60 Lingala 1er avril 2021	politiki / politique
Bitumba kati na Assemblée nationale [TOTALA]	politiki / politique
Misolo mya COVID19 mipengwasami, elobi vice-ministre ya bokolongono	bokolongono / santé / medecine
Fayulu asengi Tshisekedi koboma libala na Kabila	rdc
Kengo wa Dondo abimi na hôpital na Bruxelles	rdc
Nzala na boloko ya Makala: wuto mikolo minei bilei mpe mino bipesami te	justice
Fayulu azwi boyangeli bwa Lamuka	politiki / politique
VOA60 Lingala 25 février 2021	bokengi / securite
HRW esengi enketi mpe epameli mampinga na kotelemela batamboli	politiki / politique
SG ai ya UDPS Agustin alobi bato basto bakufi na botamboli na Kinshasa	politiki / politique
VOA60 Lingala 11 juillet 2020	justice
VOA60 Lingala 4 mai 2021	bokolongono / santé / medecine
VOA60 Lingala 26 février 2020	rdc
Marche ya CLC ekomi lundi mpo na Kinshasa	rdc
Botamboli ya FCC: Mwilanya alobi ba ordonnances ya mokonzi mboka elakisi bobuki Buku likonzi	politiki / politique
Trump alongoli mokambi ya Pentangone (ministre ya Bobateli ekolo)	politiki / politique
VOA60 Lingala 14 septembre 2020	bokengi / securite
Leader nani azali kosunga bandeko komibatela na COVID-19?	bokolongono / santé / medecine
VOA60 Lingala 9 juin 2020	politiki / politique
Basango ya le 20 mars 2019 na 14h TU na VOA Lingala	rdc
Ntoma ya Italie akufi na masasi na Goma mpe mbulamatari ya RDC elaki kokanga babomi	bokengi / securite
Peter Kazadi ayebisi ntina nini ministre Guy Matondo atindami na bazuzi	rdc
Lisikulu lya Félix Tshisekedi na 75e Assemblée générale de l’ONU UNGA	politiki / politique
Katumbi alongi bosambisami mpo na kozongela misala ya mines na MCK	rdc
VOA60 Lingala 17 février 2021	bokolongono / santé / medecine
Etat de siège: Ba FARDC bakangi “grand colonel” Nshimiyimana moko na bakambi ba FDLR	bokengi / securite
Likama lya bokwei ya ndako na Lubumbashi (Bililingi)	bokengi / securite
Mobulu na zando ya Kinshasa	bokengi / securite
Bitumba ya Tshisekedi na Kabila bingali libanda lya mboka	politiki / politique
Mazembe enyefoli Zesco 3-1 mpe esilisi yambo na groupe A ya Ligue des champions	rdc
Ministre ya sika ya Bokolongo Dr. Mbungani alaki kobongola mayele ya bokobundisa makono na RDC	bokolongono / santé / medecine
B’échantillons ya Lubumbashi ezali COVID-19 te	rdc
Moto wa yambo na COVID19 : Lubumbashi na Kasumbalesa ekongama	bokolongono / santé / medecine
Bolukiluki bozali kokoba nsima na bozindi ya baleinière na Maï-Ndombe	rdc
VOA60 Lingala 26 octobre 2020	politiki / politique
Tshisekedi akutani na nkumu Philippe na PM Charles Michel na Bruxelles	rdc
Bakeli mibeko bakolekisa na boponami mokano ya kokweyisa Trump	politiki / politique
VOA60 Lingala 8 septembre 2020	justice
Batomboki 222 bamizongisi na bakonzi na Masisi	rdc
Bazuzi bakoti kinzonzi nsima na Kamerhe, Jamal mpe Muhima koloba bazali ba innoncents	justice
VOA60 Lingala 9 juin 2021	bokengi / securite
avid Blattner abandaki kosamba na TGI/Gombe	justice
MLC ebengi bato kotambola samedi nsima na invalidation ya ba parlementaires ya opposition	rdc
Museveni, candidat ya maponami ya 2021 na Ouganda	politiki / politique
"Etat de siège ""Eyano esengeli esangisa misala mya ba soda na makambo masusu mpo na kimya ekowumela"", Fred Bauma ya GEC"	bokengi / securite
VOA60 20 avril 2021	bokengi / securite
VOA60 Lingala 10 mai 2021	justice
Kagame alobi ata soda moko te ya Rwanda aza na RDC	bokengi / securite
Sous-secrétaire adjointe Peterson azali na Kinshasa na masolo mpo na maponami ma 2023 na RDC	politiki / politique
VOA60 Lingala 28 mai 2020	justice
Bemba andimi mabongisi ma mobeko mpo na mbongwana ya maponami ya lingomba ya ba 13	politiki / politique
BCNUDH esengi bolukiluki na ndenge police ezokisaki batu ba botamboli na Buakvu	bokengi / securite
CACH na FCC bazalaki te na Forum mpo na boyakani na ntina ya mbongwana na maponami	politiki / politique
Katumbi aboyaki bato batambola nsima na nzoto misato ya baye batambolaki na UDPS elokotamaki na ebale	politiki / politique
Major Christian Ngoyi oyo atangama na liwa lya Chebeya akangami na Lubumbashi, atandami Kinshasa	justice
Bazuzi basato ba Cour constitutionnelle balapi ndayi o'boso bwa Félix Tshisekedi (TOTALA)	politiki / politique
Tshisekedi alobi ya motuya nde kimya na bikolo nzinga nzinga mpe bosembo bokolandama	politiki / politique
Tshisekedi atie matanga vendredi mpo na Idriss Deby	politiki / politique
Ba 13 basengi na bakonzi kotala na lombango mabongisi mpo ma maponami masala na ntango	politiki / politique
Koleka bato sambo bakufi na mikolo mibale na bitumba kati na bakuba na baluba na Kasaï	bokengi / securite
Ba FDLR nde babomi ntoma Attanasio ya Italie na Kimbunda, elobi ministère ya Intérieur	bokengi / securite
Ngoyi Mulunda akosamba na mbalakaka na Kasapa kasi mobulu mobimaki na Lubumbashi	bokengi / securite
Ba sénateurs ya RDC basengi Amerika ekotaka te na makambo ya bana ya mboka	politiki / politique
Mokambi ya diaspora ya Rwanda abomami na masasi na Mozambique	rdc
Corée du Nord elekaki na nzela ya ba banques ya RDC mpo kokota na système financier mondial (Sentry)	bokengi / securite
Herman Cain candidat ya moyindo ya ba républicains na présidentielle ya 2012 akufi	bokolongono / santé / medecine
Katumbi azwi palata ya mokambi ya malamu koleka na CAF Awards	rdc
VOA60 Lingala 29 avril 2020	bokolongono / santé / medecine
Bokutani ya Lamuka epusani o’mokolo ya eyenga	rdc
VOA Lingala 27 août 2020	justice
Moto ya mibale amonani na Ebola na Uganda	rdc
Balandi ba Kamerhe basali makelele na Palais ya Justice mpo na kosenga bobimisami bwa ye	justice
Mwasi moko ya Québec azosambisama mpo atindelaki mokanda na poison na Trump	bokengi / securite
Bayi Amerika bazwi mangwele bapesami ndingisa ya kotambola na bozangi masque	bokolongono / santé / medecine
Etat islamique endimi mbala ya yambo attack na RDC	rdc
Bato 7 bawei na bitumba kati na basima minduki na bakengeli parc ya Virunga	rdc
Matata Ponyo na Bruno Tshibala bazalaki te na bokutani ya ba PM ya kala Tshisekedi	politiki / politique
Samy Badibanga atiki mosala ya 1er VP ya Sénat	politiki / politique
Kamerhe azalaki te na bosambisami bwa ye vendredi, audiance ekoya etiami nsima na mposo mibale	justice
VOA60 Lingala 11 décembre 2020	politiki / politique
Bato ya Ngudjolo bakimisi basimba minduki 350 ya CODECO na camp ya transit	rdc
Tshisekedi alobi andimi kokufa mpo na kimya na mboka	rdc
Jean-Jacques Mamba asikolami	justice
Me Liyolo akufi	rdc
Mokambi ya APLC atiami na bokangami	justice
Tshisekedi abimisi mbulamatari ya Sama	politiki / politique
Maponami ma 1er vp ya Assemblée nat. masalemi lisusu te mpo police ekangi nzela	justice
Bato batamboli bisika mingi mpo na kotelemela kaniaka	rdc
Mokambi ya Assemblée provinciale akweyisami na Haut-Katanga	politiki / politique
VOA60 Lingala 9 septembre 2020	politiki / politique
Tshisekedi aboyi likita lya mbulamatari mpe alaki kozwa maloba liboso lya Ekolo vendredi	politiki / politique
Commissaire div. adj. Kasongo akebisi bato bakota te malako ya kopekisa COVID	bokolongono / santé / medecine
Sango ya le 5 juillet 2019 na 16 h TU na VOA Lingala	rdc
VOA60 Lingala 4 août 2020	bokengi / securite
Sassou, Kagame, Lourenço na Touadera basengi Bozise ba batombi kotika bitumba na Centrafrique	bokengi / securite
VOA60 Lingala 29 mars 2021	politiki / politique
Kimbembe Mazunga na Laya Sinsu batiami na Makala	justice
VOA60 Lingala 6 mars 2021	politiki / politique
"CENCO, ECC, G13 na basusu bapameli Parlement na koboya ko ""dépolitisier"" CENI"	politiki / politique
Tshisekedi, Bemba na Katumbi basololi mpo na mbulamatari mpe Fayulu alaki koloba le 30 décembre	politiki / politique
Parquet TGI Gombe esengi autopsie mpo ya nzoto ya zuzi Yanyi	justice
Basimba minduki bazwi engumba Bambari na Centrafrique	bokengi / securite
John Numbi na ba officiers basusu koleka 80 ya Lubumbashi bapesami mitindo ya kokende Kinshasa	bokengi / securite
Ntoma ya Amerika asololi mpo na kimya na kabila ezali na matata na ba Hauts plateaux	bokengi / securite
Mokoni suka ya Ebola (2e vague) abimi na CTE na Beni	bokolongono / santé / medecine
Bemba, Fayulu, Katumbi na Muzito babengisi botamboli le 13 juillet mpo na kotelemela Malonda	politiki / politique
"Ambassadeur ya USA ""Nzita"" ""Amani"" Mike Hummer"	rdc
Police elobi ezwi minduki na campus ya Unikin	rdc
Basimba minduki mpe mampinga babomi 197 civils na décembre na Est	rdc
VOA60 Lingala 18 novembre 2020	politiki / politique
Kabila na Peter Pham babeti masolo ya boyokani ya sika na Etats-Unis	rdc
Mokambi ya Sankuru ya sika J. Mukumadi akoti CACH	rdc
Ambiance na Kinshasa yambo bokomi ya nkondo Tshisekedi	rdc
450 Congolais ya Kinshasa mpe Brazzaville bakoti nzela ya makolo na USA	rdc
Ilunga Ilunkamba alimboli na Ass. Nat. ndenge nini akosalela 132.2 millions $ ya COVID19	bokolongono / santé / medecine
CENI ezongisi candidature ya Mukumadi mpo na maponami na Sanukuru	rdc
Basoda ya Brésil basungi ba FARDC na mateya mpo na kobundisa ba ADF	rdc
VOA60 Lingala 02 février 2021	politiki / politique
Ass. Nat. : Jaynet Kabila alongwe na bokambi Commission Défense mpe Coopération mpe Mubonzi azwi esika	bokengi / securite
Babanyamulenge baboyi masolo kasi basengi gouvernement eyano na Minembwe	rdc
Ministre ya Bokolongo asakoli suka ya Ebola na est	bokolongono / santé / medecine
Etats-Unis ebakisi 23,4 millions $ ya lisungi mpo na bitumba na Ebola	bokolongono / santé / medecine
Pierre Buyoya mokonzi ya kala ya Burundi akufi na COVID-19	politiki / politique
Lucha epesi mbano na ba sango mpo mpiko na bango	rdc
Ruberwa alobi akendaki te na Minembwe kotia bourgmestre kasi mpo na bokengi mpe kimya	bokengi / securite
VOA60 Lingala 31 août 2020	politiki / politique
Elombe ya bibotu na molongo Ilunga Makabu alongi Papin ya Russie	rdc
Ministre wa yambo ya Côte d’Ivoire Amadou Gon Coulibaly akufi	bokolongono / santé / medecine
Sassou na matanga ya mokambi ya kala Ass. Nat. ya Gabon na Libreville	politiki / politique
Maponami ma USA 2020: Trump-Biden nani azali kolonga? [TOTALA]	politiki / politique
VOALingala 3 avril 2021	bokengi / securite
Goma ebiki na botomboki ya volcan Nyirango kasi batu 15 bakufi mpe mboka 17 mizikisami	bokengi / securite
Mbulamatari epekisi botamboli bonso mpe esenge FCC na CACH kobanda masolo	politiki / politique
Tunda atiki mosala (Vidéo)	politiki / politique
VOA60 Lingala 28 02 2020	rdc
Bitumba na Assemblée nationale mpo na nkasa ya bosengi bolongwi ya Kabund	politiki / politique
VOA60 Lingala 25 mai 2020	justice
Bato basololi V-P Mike Pence mpo na alati masque te pene na bakoni ya COVID19	bokolongono / santé / medecine
Bureau ya commune, police mpe ndako esusu ezikisami na mobulu na Kalima (Maniema)	rdc
Sango ya le 21 juin 2019 na 16h TU na VOA Lingala	rdc
Sango ya le 14 juin 2019 na VOA Lingala	rdc
Lisolo ya mosolo ya libota ya Kabila moye mobombana	rdc
FARDC ezongisi ngombe 62 na Banyamulenge na Uvira	rdc
Bobomi na bozangi bosambisi bokiti na 9%, kolanda ONU	rdc
Bakeli mibeko 338 balaki kotikala nsima na Kabila na Kingakati [TOTALA]	politiki / politique
Trump alobi mikolo mikoya mikolakisa nani alongaki	politiki / politique
VOA60 Lingala 11 septembre 2020	justice
Tshisekedi asengi bolukiluki mpo na liwa ya général Kahimbi	rdc
VOA60 Lingala 15 mai 2021	justice
