text	label
Faarax Macallin: Kenya ma Kaafin karto Qaxootiga Soomaalida	wararka
Soomali lagu maxkamadeeyay gobolka Ohio	maraykanka
Askari lagu dilay magaalada Boosaaso	soomaaliya
Mareykanka: 40 mintidiin ayaan ku dilnay Soomaaliya	soomaaliya
Manchester City oo gaartay kama-dambeysta koobka horyaallada Yurub	caalamka
Sida loo soo Furtay Labada Samafale	wararka
Barnaamijka Dhaqanka iyo Hiddaha, Qeybta 345	soomaaliya
Jamaal Cusmaan oo ka hadlay guushiisa golaha deegaanka ee Minneapolis	maraykanka
Shabaab oo Siyaasi ku Dilay Kismaayo	wararka
Puntland: Dhallinyaro Dil Lagu Xukumay	soomaaliya
Dowladda: Weriyayaasha Dambi Bay Galeen	soomaaliya
Mustaqbalka Qaxootiga Syria	caalamka
Washington: Dhageysi Xaalada Xawaaladaha Somalida	wararka
Kenya oo Kala Saareysa Soomaalida Qaxootiga ah iyo Kenyanka	afrika
Su’aalo ka taagan xalaalnimada tallaalka COVID-19	caalamka
CDC: Gobolladu ha u diyaargaroobaan qaybinta tallaalka COVID-19	maraykanka
Ciidamada DKMG oo Dhac lagu Eedeeyay	wararka
Dhulgariir Shalay Ruxay Maraykanka	wararka
22 qof oo ku dhintay dhul gariir ku dhuftay Turkey	caalamka
Ammuuraha Maraykanka: Soomaalida iyo Doorashooyinka	wararka
Taliye ku Xigeen lagu Dilay Boosaaso	soomaaliya
Madaxweyne Xassan Sheekh oo Rome Gaaray	soomaaliya
Burundi oo Ku Hanjabtay Ciidamo La Bixis	soomaaliya
Faaqidaadda: Xiisadda Mareykanka iyo Iran	maraykanka
Rooble oo taageeray go'aanka ay HirShabelle iyo Galmudug ku diideen muddo kordhinta	soomaaliya
Martida Makarafoonka: Cabdirashiid Dahabshiil	wararka
Erdogan Iyo Putin oo Heshiis Ka Gaaray Colaada Suuriya	caalamka
Yemen: Sucuudiga oo Weeraro Cirka ah Fuliyey	caalamka
Soomaali U Taagan Baarlamanka Canada	caalamka
Ururada Bulshada oo ka Hadlay soo Gelista Ciidamada Ethiopia	wararka
Doorashada Koonfur Galbeed oo mar kale dib loo dhigay	soomaaliya
Wicitaanka Dhageystaha: Wasiirka Shaqada ee Soomaaliya	soomaaliya
Napoli, Sevilla, Celtic, Maribor iyo Olympiakos oo Usoo Baxay Tartanka Yurub	bogga ciyaaraha
Faaqidaadda: Fursad-u-abuuridda Dhalinyarada Soomaalida	wararka
Faure oo ku Guuleystay Doorashadii Togo	afrika
Dhaqanka iyo Hiddaha, Qeybta 451-aad	soomaaliya
Marshaale oo Lagu Dilay Muqdisho	soomaaliya
Qofkii ugu horreeyey caalamka oo qaatay tallaalka COVID-19	caalamka
Kuuriyada Waqooyi oo Gantaallo Tijaabisay	caalamka
Maxay ka dhigan tahay codeynta xil ka qaadista Trump?	maraykanka
Biyo La'aan Darran Oo Ka Jirta Gaarisa	afrika
Wicitaanka: Sharci-yaqaan Cumar M. Cabdulle (Dhagey)	wararka
Faaqidaadda: Sidee isku waafaqayaan sharciga doorashada iyo dastuurka?	soomaaliya
Derek Chauvin oo codsaday maxkamadeyn cusub	caalamka
Djibouti oo Qaxooti Dib u Celineysa	afrika
Somalia Violence Intensifies Debate on Weapons	wararka
Taliban oo ka hadashay wada-hadallada Mareykanka	caalamka
Taliyihii Nabadsugida Dhuusamareeb iyo 11 askari oo qarax lagu dilay	soomaaliya
Dhimashada Dhulgariirka Talyaaniga oo Korortay	caalamka
ISIS oo la Kulmaysa Hoos u Dhac Dhaqaale	caalamka
Kenya: Safaaraddii Soomaalida oo Barri Go'aan laga Gaari Doono	wararka
HRW oo eedeysay dhinacyada dagaalamaya	wararka
Dagaal ka Qarxay Suudaanta Koonfureed	afrika
Barnaamijka Dhaqanka iyo Hiddaha, Qeybta 392	soomaaliya
Doon Shidaal Siddey oo Duleedka Boosaaso ku Gubatay	soomaaliya
Pompeo oo Senate-ka Hortagay	maraykanka
"Kim Jong Un: ""Haddiyad ayaan u Dirnay Mareykanka"""	caalamka
Agaasimihii Hore Warfaafinta ee DF oo Qarax Lala Eegtay	soomaaliya
Militariga Myanmar oo Xasuuq lagu Eedeeyey	caalamka
Maxaa ka dhalan kara dagaalka gobolka Tigray?	afrika
Jaamacadda Hargeysa oo Billowdey Waxbarashada Ph.D	soomaaliya
Wararkii ugu dambeeyay ee xiisadda Beledxaawo	soomaaliya
Qurbe Joog Shir ku yeeshay Washington	wararka
9 qof oo ku dhintay dagaal ka dhacay Daynuunaay	soomaaliya
Jarmalka oo Adkayna Xuduudihiisa	caalamka
Korea-da Woqooyi oo Sameyneysa Tijaabo Nuclear	caalamka
WHO oo Ku Baaqday Adeeeg Caafimaad oo Bilaash Ah	afrika
Warbixin: Dhibaatooyinka Tahriibta	soomaaliya
Hillary Clinton oo Booqanaysa Uganda	afrika
Wafdi ka Socda DKMG oo Tagay Baydhabo	wararka
Xuutiyiinta oo Gantaal Kale Ku Riday Sacuudiga	caalamka
Kooxda PSG oo Hanatay Horyaalka Faransiiska	bogga ciyaaraha
Mahiga: Qalad Ayaa La Iga Fahmay	wararka
Gedo: Sarkaal Shabaab Ah oo Isdhiibay	soomaaliya
Ma is-bedeshay siyaasaddii Biden ee ku wajahneyd Israel?	maraykanka
Dhaqanka iyo Hiddaha Qeybtii 66aad: Habaarkii maansayahanka Axmed Maxamed	wararka
Maraykanka oo ka Hadlay Duqeymaha Puntland	soomaaliya
Mareykanka oo u Diyaar Garoobaya Qatar ka soo Wajahda K/waqooyi	maraykanka
Mucaaradka: Laba Kun oo Rayid ah Ayay Dishay Dowladda Syria	caalamka
Xiisad ka dhex oogan Sacuudiga iyo Iran	caalamka
Clinton: Waan u Baratamayaa Doorashada 2016ka	maraykanka
Ciidamada Dowladda oo Qabsaday Janaale	soomaaliya
Djibouti oo Heshay Tallaalka COVID-19	afrika
Finalka Tartanka BBA: Somalia v Tanzania	bogga ciyaaraha
Wicitaanka Dhageystaha: Cabdiraxman Mukhtar	soomaaliya
Boqorka Sacuudiga Salman bin Abdulaziz oo isbital la dhigay	caalamka
Wareysi Gaar ah: Ilhan Omar	maraykanka
Dhaqanka iyo Hiddaha Q 42-aad (Gabayada Roobdoonka 1)	wararka
Dibad-baxayaal kale oo maanta lagu dilay Baghdad	caalamka
Xaggee ka dhacayaa kulanka Trump iyo Kim?	maraykanka
Faallo: Soo-galida Ciidanka Ethiopia ee Gedo	wararka
Dr. Cali Xasan oo Muqdisho Ku Geeriyooday	soomaaliya
Dowladda Zimbabwe oo diidday tallaalka Johnson & Johnson	afrika
Waa kuma Jeneral Odawaa Yuusuf Raage?	soomaaliya
R/W Farmaajo oo Shacabka La Hadlay	wararka
Galkacyo: Dad loo Qabqabtay Arrimo Amni	soomaaliya
Miguel Diaz-Canel oo Noqdey Madaxweynaha Cuba	caalamka
Hillary Clinton oo Cusbitalka La Dhigay	maraykanka
Dadka Masar oo Haa ugu codeeyay Isbadalka Dastuurka	afrika
Taariikhda Xisbiga Dimoqraadiga ee Mareykanka	maraykanka
Soomaali ku xayirneyd Nairobi oo dib ugu laabanaya Soomaaliya	afrika
Dibadbaxyo ka Socda Dalka Iran	caalamka
"Giriigga oo Hindisihii Yurub ""Maya""u Codeeyey"	caalamka
Heshiiskii Kampala oo la Ansixiyay	wararka
Martida Makrafoonka iyo Dr Maxamuud Cabdulaahi Jaamac	wararka
Dowladda Soomaaliya oo ka walaacsan shirarka Nairobi	soomaaliya
Somaliland: Iibsiga xoolaha oo sare u kacay	soomaaliya
Hargeysa: Guddoomiyihii Sariflayaasha oo Geeriyooday	soomaaliya
Maxkamadda sare ee Kenya oo ayiday doorashadii Kenyatta	afrika
Xildhibaan C/raxman oo Musharrax Noqday.	wararka
NISA oo Qandaraasyo Hakisay	soomaaliya
Dhaqanka iyo Hiddaha, Qeybta 486-aad	soomaaliya
Gebilay oo lagu Qabtay Shir ku Saabsan Af-Soomaaliga	wararka
QM oo Cambaareysay Dil Mali Loogu Geystay Ciidanka Nabad Ilaalinta	afrika
Shariif Xassan oo eedeeyn loo soo jeediyay	wararka
Daacish oo 11 Ruux ku Dishey Afganistan	caalamka
Dagaalka Azerbaijan iyo Armenia oo galay maalintii labaad	caalamka
58 qof oo lagu laayay waddanka Niger	afrika
Banaanbax Maanta ka Dhacay Muqdisho	soomaaliya
Isku-aadka Semi-finalka Tartamada Yurub oo La Sameeyay	bogga ciyaaraha
Pique: Messi wuu sii joogayaa Barcelona	bogga ciyaaraha
Wararkii ugu dambeeyey xiisadda Masar, Sudan iyo Ethiopia	afrika
Diyaaradaha Israel Oo Duqeeyey Gaza	caalamka
Sanad-guuradii 5aad ee VOA Somali	wararka
H. Clinton iyo Jeb Bush iyo Doorashada 2016	maraykanka
Warar Dheeraad ah: Qaraxa Muqdisho	soomaaliya
WHO: Cudurka Ebola Kama Jiro Sierra Leone	caalamka
Trump: Kuma qanacsani heshiiska la gaaray	maraykanka
Falanqeyn: Doorashada Madaxtinnimo ee Masar	afrika
Daraasad: Sababaha Xagjirnimada Dhallinyarada Afrika	afrika
Al-shabaab oo Jannaale qabsatay	soomaaliya
Ethiopia oo ONLF ka saartay liiska argagixisada	afrika
Wafdi ka Socda IGAD iyo Ethiopia oo Tagay Beledweyne	soomaaliya
Yemen: Dagaal culus oo ka socda gobolka Marib	caalamka
USA: 16 Gobol oo Maxkamad la Tiigsanaya Maamulka Trump	maraykanka
Dhaawacyo Dagaalka Beledxaawo oo Mandheera la geeyay	wararka
Turkiga: Erdogan oo Guulaystay	caalamka
An Exclusive Interview with Michele Ballarin a.k.a. Amira	wararka
Mendy oo Dhaawacmay	bogga ciyaaraha
Maraykanka: Ha la Xidho Madaxwaynaha Sudan.	afrika
Suso oo Qandaraas Cusub Saxiixay	bogga ciyaaraha
Madaxweynaha Afghanistan oo qarax ka badbaaday	caalamka
Britain oo Kordhineysa Kaalmada Soomaaliya	wararka
Lataliyihii Dhaqalaha ee Madaxweyne Trump oo Is Casilay	maraykanka
At Least 26 Killed in Garbaharey, Somalia Clashes	wararka
Dawladda Somalia oo Qabatay Alshabab Weerar Geystay	soomaaliya
Bar. Wicitaanka: Madaxweynaha Maamulka Galmudug	wararka
Bannaanbaxyo Mar Kale ka Socda Sudan	soomaaliya
Martida Maykarafoonka: Dr. Afyare Cabdi Cilmi	wararka
Falanqeyn: Go'aankii uu golaha shacabku kaga laabtay muddo kororsiga	soomaaliya
Farmaajo oo Uganda u Socdaalay	soomaaliya
USA oo baareysa in Daacish ay haysato hub Kiimikaal ah	maraykanka
U.S. Judge Dismisses Piracy Charges against 6 Somalis	wararka
Aqalka Senate-ka oo Ansixiyey Miisaaniyadda W. Aminga	maraykanka
Qarax xooggan oo Muqdisho ka Dhacay	wararka
James Swan oo baaq kasoo saaray doorashada Soomaaliya kadib kulankii Qoor Qoor	soomaaliya
Kouachi oo la Sheegay Inuu Yemen ku Soo Tababartay	caalamka
Wicitaanka: Cabdisamad Macallin Maxamuud	wararka
Mareykanka oo ka baxay heshiiska nukliyeerka Iran	maraykanka
Mahdi Guuleed oo la kulmay guddiga baaraya weerarkii Xabsiga Dhexe	soomaaliya
Amarka Trump ee Qaxootiga oo Maanta Dhaqangalaya	maraykanka
Dowladda Cusub ee Falastiin oo la Dhaariyey	caalamka
Barnaamijka Wicitaanka Dhagaystayaasha	wararka
Somalia’s House Speaker Dismisses PM Sharamarke Government; the House Dismisses the Speaker	wararka
Xuska 1-da Luuliyo oo Muqdisho Lagu Qabtay	soomaaliya
Gegida Dayuuradaha Jomo Kenyatta oo Gubatay	afrika
Garowe: Oday-dhaqameed ka Noqday Shirkii Muqdisho	wararka
Heerka Shaqo La'aanta Kanada oo Hoos Udhacay & Soomaalida oo Wali Shaqo La'	caalamka
Duufanta Harvey oo ku Dhufatay Texas	maraykanka
Howlaha gurmadka ee dhulgariirka Chile	wararka
VOA Joe DeCapua's Interview with Doctor Cumar Salah	wararka
Md. Farmaajo oo la Kulmay Saxaafadda	soomaaliya
Somali Militants Execute Man, Chop off Hand of Another	wararka
Beledweyne: RW. Gaas oo booqday	wararka
Warbixin: Dowladda Soomaaliya iyo Arrinta Qalbi-Dhagax	soomaaliya
Iska horimaad dhimasho leh oo dhexmaray India iyo China	caalamka
Real Madrid oo Ka Hartay Koobka Spain	bogga ciyaaraha
Khasaaraha Dhulgariika Ecuador oo Korortay	caalamka
Rayaale oo Raali galin bixiyay	wararka
Iran oo xaqiijisay wada-hadallada Sacuudi Carabiya	caalamka
Shaqaalo gar-gaar ah caalami ah oo u jiheystay dalalka dhaca K.Afrika	afrika
Xaaladda Caafimaad ee Fannaanada Saado Cali	wararka
Dagaal ka dhex socda Daacish iyo Al-Shabaab	soomaaliya
Erdogan oo ka carrooday go’aan ay gaartay maxkamadda Yurub	caalamka
C/llaahi Maxamed: Guddiga maaliyadda lama kala diri karo	soomaaliya
Shirka shidaalka Soomaaliya oo London ka furmay	soomaaliya
Mareykanka oo 'laba toddobaad u qabtay Turkey'	caalamka
Obama Care oo Halis Ugu Jira in la Baabi'iyo	maraykanka
ISIS oo 217 Qof ku Dishay Syria	caalamka
Hub Mareykanka uu ka iibinayo Taiwan oo ka carreysiiyey Shiinaha	maraykanka
Faaqidaadda: Howlgalka Kenya oo 100-jirsaday	wararka
Saaxiibada Caalamka oo ka hadlay shirka ka dhacaya garoonka Aadan Cadde	soomaaliya
Al-Shabab oo Xalay Masaajid Dhexdiisa Ku Dishay Nin Tafsiir Dhageysaneyey	soomaaliya
Islaam Naceybka Oo Ku Kordhaya Mareykanka	maraykanka
Somaliland oo Diidday Hadalkii DKMG ee Shirka Odayada	wararka
Libya: Dhimasha Qaddafi oo loo Dabaaldegayo	wararka
Khilaafka Madaxda DKMG	wararka
Dowladda oo Lacag keensatay Muqdisho	wararka
Dastuurka Cusub: Cutubka 4aad Waajibaadka Jamhuuriga ah	wararka
Madaxweynaha Yemen oo Dhaawacmay	wararka
Passenger in Custody after Disturbance on Flight to Denver	wararka
Khilaafka Dowladda Federaalka Soomaaliya	soomaaliya
Cinwaanada twitter ee shakhsiyaad caan ah oo la jabsaday	maraykanka
Kenya oo laga helay kiiskii koowaad oo Coronavirus ah	afrika
Khartoum: Riek Machar oo Saxiixay Heshiis Nabdeed	afrika
Malaayiin Qof oo Maanta u Dareeray Doorashada Britain	caalamka
Wasiir Turkish ah oo loo Diiday inuu Galo Austria	caalamka
Wicitaanka: Siyaasadda Cusub ee Somaliland	wararka
Mogadishu:Shirka Odayaasha oo Furmay	wararka
Obama: Ruushka Iyo Mareykanka Mawada Shaqeyn Karaan	maraykanka
R/Wasaare Farmaajo oo la Kulmay Zenawi	wararka
Wicitaanka: Dr. Maxamed Daahiye Ducaale	soomaaliya
Somaliland oo ku Celisay Meeshii ay ka Taagneyd Somalia	wararka
Ohio: Tartanka Ciyaaraha Kubadda ee Somalida	soomaaliya
Laasqorey: God ku dumey dad dahab qodayay	soomaaliya
Somalia: Booqashada Mas'uul QM ka Tirsan	wararka
Nin Soomaali ah oo lagu xiray Holland	wararka
Qaramada Midoobay oo ka Hadashey Hubka Kiimikada Syria	caalamka
Ciidamadii Mareykanka ee Syria ee u tallaabay Ciraq	maraykanka
Farmaajo iyo Uhuru 'oo ka wada hadlay' xiisadda labada dal	soomaaliya
EU-da Oo Lacag Ugu Deeqaya Qaxootiga	soomaaliya
Martida Makrafoonka iyo Is-casilaadda Mubaarak	wararka
Kalsoonida ayaan kala noqoneeynaa	wararka
Farmaajo: Waanu la wareegaynaa Muqdisho	wararka
Somalia: Dalagyada Beeruhu Waa ay Caafimaad Qabaan	soomaaliya
Ciidanka Kenya oo Dawcad laga Gudbiyey	soomaaliya
Maxkamadda ICJ oo laba bilood dib u dhigtay dacwaddii badda	soomaaliya
"Pompeo oo soo dabcay xilli Iran ay ka digtay ""dagaal buuxa"""	caalamka
Faarax Macallin oo Eedeeyey Beesha Caalamka	wararka
Wareysi Gaas: Muumin wuu ka badbaaday duqeynta	soomaaliya
Dowladda KMG oo Hal Sanno Kororsatay	wararka
Diyaarado duqeeyey saldhigyada Al-Shabaab	soomaaliya
R/W Cabdiweli oo Puntland Tegay	wararka
Turkey: Andrew Brunson oo lasii daayey	maraykanka
Guuleed: Safarka Jawaari Waa Carqalad	soomaaliya
Dhaqanka iyo Hiddaha Qeybtii 9-aad (Suugaanta Libidhay)	wararka
Idaacaddaha Horn-Afrik iyo GBC oo lala wareegay	wararka
Booliska Puntland oo qabtay shabakad Shabaab ah	soomaaliya
DKMG oo Go'aanka USA soo Dhaweysay	wararka
In Ka Badan 2 Miliyan oo Muslimiin ah Ayaa Maanta Taagan Banka Carrafo	soomaaliya
Trump oo Taageeray Sacuudiga	maraykanka
Faallo ku saabsan Xiisadaha Masar	wararka
Caweyska: Farxiya Fiska	wararka
Kulan Aqoonyahanno ku Kulmeen oo ka Dhacay Hargeysa	soomaaliya
Dhaqanka iyo Hiddaha, Qeybta 487-aad	soomaaliya
DFS oo loo Gudbiyay Qodobo Dastuurka Laga Baddalay	soomaaliya
Somalida Kanada oo Cabaneysa	wararka
Rabshadaha Ukraine oo Weli Socda	caalamka
Somaliland: COVID-19 oo soo Laba-kacleeyey	soomaaliya
Soomaali ku Go'doonsan Dagaallada Sanca	wararka
Atletico Madrid oo Dubatay Real Madrid	caalamka
Askar ku dhimatay qarax ka dhacay Baladweyne	soomaaliya
Afduub Kale oo ka Dhacay Nigeria	afrika
Kheyre oo xilka ka qaaday wasiirkii waxbarashada	soomaaliya
Dumarka Minnesota oo ka Shiray Xagjirnimada	maraykanka
South Korea Sends Warship After Hijacked Oil Tanker	wararka
Dawada la isku caddeeyo oo laga mamnuucay Bariga Afrika	afrika
Atletico Madrid oo ka hartay Copa del Rey	bogga ciyaaraha
Britain iyo dadka xad-gudubyada geysta	wararka
Bandhigga VOA: Suugaanta ay Soomaalidu ka tirisay xanuunka COVID-19	soomaaliya
Maxaa Laga Filan Karaa Kulanka Trump iyo Kim Jong-Un?	maraykanka
Qarax ka dhacay China	caalamka
Koonfurta Sudan oo xornimo isku diyaarinaysa	afrika
Qarax Caawa ka Dhacay Muqdisho	soomaaliya
FAO: Baahida Somaalidu Hoos ayay u Dhacday	wararka
Shiinaha oo Doonaya in La Dhammeeyo Xiisadda Ganacsi ee Mareykanka	maraykanka
Kuwait Oo Xiriirka U Jartay Dowladda Iran	caalamka
Caruurta Khaashuqji oo la siiyey guryo iyo lacag	caalamka
Faaqidaadda: Muranka Muddo-kordhinta Baarlamaanka	wararka
Kulan Cilmiyeedka Kansarka oo ka Socda Washington	maraykanka
Daraawiishta oo lagu Daray Ciidamada Qaranka	wararka
Kenya oo Dib u Furtay Xarun Qaxooti	wararka
Fikraddo ku aadan khilaafka madaxda DKMG	wararka
Taliban oo 6 Qof ku Dishay Weerar Maanta Dhacay	caalamka
Turkiga oo Gargaar Direya Iyo Beesha Caalamka oo Cambaareysay Qaraxii Muqdisho	soomaaliya
Rabshado Ka Dhacay Kulanka Trump	maraykanka
Dibad-baxayaal kale oo lagu dilay Iraq	caalamka
Joe Biden oo maanta loo caleemo-saarayo madaxweyne	maraykanka
Culimada Islaamka oo ku shiraya Sacuudiga	caalamka
Galka Baarista Mashaariicdii Ururka Iskaashiga Islaamka oo la musuqmaasuqay	soomaaliya
Farqiga Ramadaanka Dalalka Masar Iyo Soomaaliya	soomaaliya
Soomaalida Mareykanka oo isu diyaarinaya tirakoobka guud ee dadka Mareykanka	maraykanka
AU Hails Somalia Accord	wararka
Djibouti: Shirkii ICG oo soo Gababoobay	wararka
42 qof oo ku geeriyootay doon gaddoontay ayadoo kusii jeedda Jabuuti	afrika
Somaliland: Doodda Xariga Abwaan Abees	soomaaliya
Guddoomiyaha Caluula oo ka Hadlay Markabkii Lasii Daayey	soomaaliya
9 Burcad Badeed Oo Laga Dejiyey Muqdisho	soomaaliya
Garoonka Diyaaradaha Ataturk oo Dib Loo Furay	caalamka
Doha: Culimo ka Shirtay Xaaladda Somalia	wararka
Barnaamijka Cawayska Washington iyo Fanaan Gaadaco	wararka
Booqashada Madaxweyne Sharif ee Sudan	wararka
Xaggee La Kala Maryaa Horyaalka Ingiriiska	bogga ciyaaraha
Al-Cawlaqi oo lagu Dilay Yemen	wararka
Sacuudi Carabiya oo xukun dil ah ku fulisay 3 askari oo ‘la saftay cadowga'	caalamka
Ciiddul-Fidriga iyo magaalooyinka Geeska Afrika	wararka
Saamaynta Xariga Suxufiyiinta	wararka
Boris Johnson oo shaqada ku laabtay kadib xanuunkii COVID-19	caalamka
Faaqidaadda: Bandhigga Buugaagta Hargeysa	soomaaliya
AMISOM oo Goobo Cusub Qabsatay	wararka
Afgooye oo Booliska iyo Nabadsugidda Lagu Wareejiyay	wararka
Ciidamada Ethiopia iyo Eritrea oo lagu eedeeyay afduubka 500 oo dhallinyaro ah	afrika
Milan oo lasoo wareegtay Bakayoko	bogga ciyaaraha
Dekadda Boosaaso oo Lagu Wareejiyay Shirkadda P&O	soomaaliya
Burcad-badeedda oo diiday siideynta lamaanaha	wararka
UNICEF: Caruur ayaa lagu Dilaa Dagaallada	wararka
Mareykanka: Waan Baareynaa Dilka Wariye Foley	maraykanka
Ukraine: Ma jiro Wadahadal ku Saabsan Xabbad Joojin	caalamka
Kenyatta: Waan sii Joogeynaa Somalia	soomaaliya
ZANU-PF oo ku guuleystay doorashada Zimbabwe	afrika
Mike Pompeo oo booqasho ku tagay Sudan	maraykanka
Mareykanka Oo Xusay Maalinta Xorriyadda	maraykanka
Trump oo Soo Bandhigay Qorshihiisa Afghanstan	maraykanka
Ban Oo Sharciyada EU ee Qaxootiga Dhaliilay	caalamka
Joe Biden oo farriin u diray shacabka Mareykanka	maraykanka
Aragtida xildhibaanada ee isbeddelka guddiga maaliyadda	soomaaliya
Trump: Kama dalban Whitaker in uu magacaabo qof i taageersan	maraykanka
Waa sidee xaaladda gobolka Minnesota kaddib dilkii Daunte Write?	maraykanka
Banaanbax ka dhacay magaalada Muqdisho.	wararka
Faaqidaadda: Qaraxyada iyo Madaafiicda Muqdisho.	wararka
Maxaa hortaagan dhismaha baarlamanka cusub ee HirShabeelle?	soomaaliya
In ka badan 75 milion oo ka codeeyey doorashada Mareykanka	maraykanka
Xulista xeerbeegtida dacwaddii George Floyd oo Minnesota ka billaabatay	maraykanka
Hillary Clinton oo Booqatay Suudaanta Koonfureed	afrika
Dagaal Dhex Maray Al-shabab iyo Ciidanka Kenya	soomaaliya
Xisbiga Kulmiye oo ka hadlay safarka Rayaale	wararka
Siilaanyo oo Dib ugu Laabtay Hargeysa	soomaaliya
Tirada dadka uu dilay fayruska Shiinaha oo korortay	caalamka
Obama oo Taageero u Raadinaya Heshiiska Iran	maraykanka
Qoyskii reer Denmark oo Bender-bayla lagu Haysto	wararka
Madaxweynaha Kililka 5aad oo Maraykanka Jooga	wararka
Faaqidaadda: Midowga Al-shabaab iyo Xisbul-Islaam	wararka
Tahriibayaal Soomaali ah oo lagu xiray Niger	soomaaliya
ONLF oo Sheegtay in Bashiir Makhtal La Sii Daayay	afrika
Dibad-baxayaal hor leh oo lagu dilay Myanmar	caalamka
Al-Shabaab oo 3 macallin ku dilay weerar ka dhacay Kenya	afrika
Obama oo Ammaanay Dadka New Orleans	maraykanka
Somaliland oo Dhistay Guddi la Dagaalama Daroogada	soomaaliya
Martida: Xeer ilaaliyaha DFS, Axmed Cali Daahir	soomaaliya
Yaa fuliyey weerarkii lagu qaaday xarunta Nukliyeerka Iran?	caalamka
Somaliland: Guddi shaaciyay waqtiga ay qaban karaan doorashada golayaasha	soomaaliya
Baaq Laga Soo Saaray Colaadda Gobolka Sool	soomaaliya
Horyaalka Talyaaniga: Juventus-Lazio, Napoli-Milan	bogga ciyaaraha
Soomaaliya oo Hoggaamineysa Dalalka Ugu Musuq-maasuqa Darran	soomaaliya
Barnaamijyo: Nolosha iyo Colaadaha Somalia	wararka
Muxuu ka dhigan yahay go'aanka Sacuudiga ee Xajka sanadkan?	caalamka
Dagaal ka Socda Duleedka Beledweyne	wararka
Dibad baxyada Wall Street oo fiday	wararka
Washington: Suuqyo ay Soomaalida ku Ganacsato oo La Xirayo	maraykanka
'Sababta AFRICOM ay u kordhisay weerarada Al-Shabaab'	maraykanka
Uganda Could Send 10,000 Troops to Somalia	wararka
Xildhibaan Ka Tirsan DDSI oo Eedeeyay Maamulka	afrika
Shiinaha oo Xaddidaya Batroolkii uu u Dhoofin Jirey K.Waqooyi	caalamka
Mareykanka oo Digniin Kulul u Diray Xukumadda Syria	maraykanka
Masar oo Shaacisay Doorasho Baarlamaan	afrika
Giriigga oo Ogolaaday Shuruudihii Amaahda Yurub	caalamka
Soomaaliya oo Q.M. Kaga Ashtakootay Imaaradka Carabta	soomaaliya
Faah-faahina samei-finalka tartanka Koobka Asia	bogga ciyaaraha
Saameynta abaarihii gobolka Sool oo weli taagan	soomaaliya
Rooney oo usoo wareegaya Washington DC	bogga ciyaaraha
Warar Cusub oo ka soo Baxaya Weerarkii Canada	caalamka
Joe Biden oo maanta booqanaya qoyska George Floyd	maraykanka
Taiwan: Doorashadii Madaxtinnimo oo la soo Afjaray	caalamka
Somalia oo Xubin ka Noqotay Golaha X. Aadamaha ee QM.	soomaaliya
Barack Obama oo ka Halday Dilkii Ferguson	maraykanka
RW Gaas oo ka Hadlay Shirka Addis Ababa	wararka
IGAD oo Shir Deg Deg ah Yeelatay	wararka
Myanmar: Xabbad-joojin lagu Dhawaaqay	caalamka
India oo duqeyn ka fulisay gudaha Pakistan	caalamka
Qof Soomaali ah oo Fuliyey Weerarkii London	caalamka
QM oo Qorsheynaysa in Ciidan la Geeyo S. Sudan	afrika
9 ku Dhimatay Weerarkii Alshabab ee AMISOM	soomaaliya
Sacuudi Carabiya oo xireysa sideed iskuul oo Turkish ah	caalamka
Soomaali ka qeyb gashay bandhig cunto oo Dubai lagu qabtay	caalamka
Barnaamij Gaar ah: Siyaasadda Soomaaliya	soomaaliya
Puntland: Musharaxiin walaac muujiyey	soomaaliya
Kismaayo: Qaraxyo ismiidaamin ah oo lala eegtay saldhigyo ciidan	soomaaliya
Golaha Wasiirada Cusub ee Soomaaliya oo la magacaabay	soomaaliya
Kenya oo Dhaqaaleheedu aad u Kobcay	afrika
Wararkii ugu dambeeyey xiisad ka taagan Minneapolis	maraykanka
Abaaraha ka jira gobolka Gedo oo kasii daraya	soomaaliya
Kenya: Maxkamad Hakisay Xayiraad War-baahinta Qaar Lagu Soo Rogey	soomaaliya
Al-Shabaab oo lagu arkay degaan cusub oo ka tirsan Sanaag	soomaaliya
Washington Nationals oo ku guuleysatay koobka adduunka Baseball-ka	maraykanka
EU oo ka Hadashay Xaaladda Soomaaliya	wararka
Kenya: Guddi soo jeediyey jago ra'iisul wasaare iyo tuhun laga qabo Kenyatta iyo Odinga	afrika
Dhalinyaro Ku Howlan Furitaanka Isbitaalka Jalalaqsi	soomaaliya
Qaxooti u Gurmaday Qaxooti Kale	wararka
Martida Makrafoonka iyo Aabaha Sanadka ee Finland	wararka
Muqdisho: Dagaal Culus oo Maalintii Labaad Socda	wararka
Telefoonada ay Soo Saarto Apple oo Toban Jirsaday	maraykanka
Diyaarad ay Leedahay Itoobiyaan Airlines oo Burburtey	afrika
Xaaladda Soomaalida Yemen oo Liidata	soomaaliya
BF Oo Ka Doodaya Heshiiskii Doorashada	soomaaliya
Muhaajiriin 4,400 ah oo la Badbaadiyey	caalamka
Ammuuraha Maraykanka: Doorashada Xilliga Dhexe ee Maraykanka	wararka
Warbixin: Xaaladda Soomaalida Cleveland	maraykanka
Maraykanka oo Diiday Qaraar Falastiin Taageraya	maraykanka
Maxbuus Soomaali ah oo ku Geeriyooday India	caalamka
Qarax ka dhacay Afghanistan oo dad badan lagu dilay.	caalamka
